ship_id,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,event_type_code,propeller_condition_code,hull_fouling_type,hull_coating_condition_code,cavitation_code,DAYS_SINCE_LAST_MAINT,DAYS_TO_NEXT_MAINT,LAST_MAINT_TYPE,LAST_MAINT_TYPE_NAME,IS_MAINT_WINDOW,PROPELLER_STATE,HULL_STATE,MAINT_TYPE_PP,MAINT_TYPE_UWI,MAINT_TYPE_UWI+PP,MAINT_TYPE_UWC,MAINT_TYPE_UWC+PP,MAINT_TYPE_DD,DAYS_UNTIL_NEXT_MAINT,IS_MAINT_PRE_WINDOW,IS_MAINT_POST_WINDOW,MAINT_DISTANCE_RATIO,MAINT_FREQUENCY
S22,37,1214,8.8,8.75,33.0,10.57,11.7,12.3,125415.0,59707.0,2.0,0.5,16.0,5.0,5.0,0.5,6.0,6.0,45.0,11.7,58.0,7.0,0.0,17.211,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,0.8,24.0,,,,,,8.0,465.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,465.0,0,0,0.016877637130801686,1
S22,37,1215,10.0,10.83,37.0,11.85,11.7,12.3,125415.0,59707.0,4.0,0.2,17.0,12.0,2.0,0.2,2.0,2.0,17.0,11.7,103.0,60.0,7.03,8.582,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,6.0,24.0,,,,,,9.0,464.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,464.0,0,0,0.0189873417721519,1
S22,37,1216,18.2,18.35,63.0,20.18,12.5,13.0,136468.0,70038.0,3.0,0.5,16.0,10.0,14.0,0.5,14.0,14.0,110.0,12.5,185.0,155.0,0.585,9.04,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,8.5,24.0,,,,,,10.0,463.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,463.0,0,0,0.02109704641350211,1
S22,37,1216,18.6,18.63,63.0,20.18,12.5,13.0,136468.0,70038.0,2.0,0.2,16.0,5.0,6.0,0.2,4.0,4.0,18.0,12.5,336.0,326.0,0.0,7.672,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,17.5,23.0,,,,,,10.0,463.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,463.0,0,0,0.02109704641350211,1
S22,37,1218,13.6,13.8,46.0,14.73,13.0,13.4,144041.0,70038.0,2.0,0.5,17.0,5.0,10.0,0.5,10.0,10.0,154.0,12.95,211.0,204.0,1.358,6.326,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,15.0,24.0,,,,,,12.0,461.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,461.0,0,0,0.02531645569620253,1
S22,37,1220,15.6,15.91,50.0,16.01,14.0,12.6,144041.0,80959.0,2.0,1.0,12.0,4.0,3.0,1.5,5.0,5.0,3200.0,13.0,359.0,359.0,1.898,0.631,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,23.0,23.0,,,,,,14.0,459.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,459.0,0,0,0.029535864978902954,1
S22,37,1222,15.7,15.57,50.0,16.01,14.0,12.6,144041.0,80959.0,5.0,2.0,8.0,18.0,9.0,3.0,10.0,9.0,5500.0,13.0,360.0,360.0,-0.543,2.804,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,23.0,23.0,,,,,,16.0,457.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,457.0,0,0,0.03375527426160337,1
S22,37,1223,16.1,16.33,50.0,16.01,14.0,12.6,144041.0,80959.0,5.0,2.5,6.0,20.0,11.0,3.5,11.0,11.0,1290.0,13.0,386.0,386.0,1.561,-1.992,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,24.0,24.0,,,,,,17.0,456.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,456.0,0,0,0.035864978902953586,1
S22,37,1224,15.3,15.61,50.0,16.01,14.0,12.6,144041.0,80959.0,6.0,3.0,7.0,25.0,12.0,4.0,10.0,10.0,5500.0,13.0,353.0,353.0,1.63,2.529,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,23.0,23.0,,,,,,18.0,455.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,455.0,0,0,0.0379746835443038,1
S22,37,1225,15.3,15.25,50.0,16.01,14.0,12.6,144041.0,80959.0,6.0,3.0,16.0,25.0,12.0,4.0,12.0,12.0,5200.0,13.0,367.0,367.0,-0.262,4.771,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,24.0,24.0,,,,,,19.0,454.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,454.0,0,0,0.04008438818565401,1
S22,37,1226,15.3,15.39,50.0,16.01,14.0,12.6,144041.0,80959.0,6.0,3.0,9.0,22.0,10.0,4.0,12.0,12.0,4600.0,13.0,352.0,352.0,0.544,3.89,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,23.0,23.0,,,,,,20.0,453.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,453.0,0,0,0.04219409282700422,1
S22,37,1227,15.6,15.78,50.0,16.01,14.0,12.6,144041.0,80959.0,4.0,2.5,11.0,16.0,11.0,3.0,11.0,11.0,4900.0,13.0,358.0,358.0,1.362,1.442,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,23.0,23.0,,,,,,21.0,452.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,452.0,0,0,0.04430379746835443,1
S22,37,1229,15.3,15.48,51.0,16.33,14.0,12.6,144041.0,80959.0,3.0,1.5,15.0,8.0,8.0,2.0,9.0,8.0,5000.0,13.0,352.0,352.0,1.065,5.241,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,23.0,23.0,,,,,,23.0,450.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,450.0,0,0,0.04852320675105485,1
S22,37,1230,14.9,15.13,51.0,16.33,14.0,12.6,144041.0,80959.0,6.0,1.5,15.0,23.0,2.0,2.0,11.0,11.0,5000.0,13.0,357.0,357.0,1.53,7.402,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,24.0,24.0,,,,,,24.0,449.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,449.0,0,0,0.05063291139240506,1
S22,37,1232,15.5,15.63,51.0,16.33,14.0,12.6,144041.0,80959.0,4.0,1.5,17.0,13.0,14.0,2.0,14.0,14.0,3650.0,13.0,372.0,372.0,0.765,4.341,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,24.0,24.0,,,,,,26.0,447.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,447.0,0,0,0.05485232067510549,1
S22,37,1234,15.8,15.63,50.0,16.01,14.0,12.6,144041.0,80959.0,4.0,1.5,19.0,15.0,15.0,2.0,14.0,14.0,3200.0,13.0,378.0,378.0,-0.78,2.429,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,HIDDEN,,24.0,24.0,,,,,,28.0,445.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,445.0,0,0,0.05907172995780591,1
S22,37,1236,15.4,15.21,50.0,16.01,14.0,12.6,144041.0,80959.0,3.0,1.0,30.0,8.0,15.0,1.5,14.0,14.0,3900.0,13.0,369.0,369.0,-1.043,5.033,12034.0,42.858,181.084,3.99,1534.0,127.472,65.3,52.3,52.3,0.0,0.0,0.0,,24.0,24.0,,,,,,30.0,443.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,443.0,0,0,0.06329113924050633,1
S22,37,1237,15.3,15.13,50.0,16.01,14.0,12.6,144041.0,80959.0,3.0,0.2,32.0,7.0,12.0,1.0,12.0,12.0,4020.0,13.0,351.0,351.0,-0.818,5.52,12116.0,42.858,181.219,4.702,1529.0,126.197,63.0,50.5,50.5,0.0,0.0,0.0,,23.0,23.0,,,,,,31.0,442.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,442.0,0,0,0.06540084388185655,1
S22,37,1238,15.1,15.17,50.0,16.01,14.0,12.6,144041.0,80959.0,1.0,0.5,32.0,3.0,4.0,1.0,7.0,7.0,3400.0,13.0,363.0,363.0,0.262,5.289,12403.0,42.858,181.072,5.551,1533.0,123.599,67.5,53.9,53.9,0.0,0.0,0.0,,24.0,24.0,,,,,,32.0,441.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,441.0,0,0,0.06751054852320675,1
S22,37,1239,14.8,14.96,50.0,16.01,12.6,12.9,136563.0,80959.0,2.0,0.5,30.0,4.0,7.0,1.0,10.0,6.0,2000.0,12.4,354.0,354.0,1.299,6.594,12441.0,42.858,180.854,7.893,1472.0,118.318,67.9,54.0,54.0,0.0,0.0,0.0,,24.0,24.0,,,,,,33.0,440.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,440.0,0,0,0.06962025316455696,1
S22,37,1240,13.8,14.88,48.0,15.37,12.6,12.9,136563.0,80959.0,2.0,0.5,30.0,4.0,14.0,1.0,7.0,7.0,480.0,12.4,332.0,332.0,6.779,3.239,11530.0,42.858,181.049,10.018,1343.0,116.479,63.9,50.1,50.1,0.0,0.0,0.0,,24.0,24.0,,,,,,34.0,439.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,439.0,0,0,0.07172995780590717,1
S22,37,1241,12.2,12.47,35.0,11.21,13.0,13.1,136563.0,80959.0,2.0,0.2,31.0,5.0,13.0,0.2,14.0,14.0,16.0,12.7,135.0,89.0,2.444,-11.214,5923.0,42.858,254.406,-8.77,640.0,108.053,34.0,6.0,0.0,0.0,0.0,11.0,,7.3,24.0,,,,,,35.0,438.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,438.0,0,0,0.07383966244725738,1
S22,37,1242,15.6,15.84,53.0,16.97,12.6,12.95,136510.0,80959.0,6.0,2.0,30.0,23.0,1.0,2.5,1.0,1.0,4000.0,12.4,305.0,296.0,1.549,6.669,16979.0,42.858,178.859,8.218,1920.0,113.081,73.6,57.7,55.1,0.0,0.0,2.6,,19.0,24.0,,,,,,36.0,437.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,437.0,0,0,0.0759493670886076,1
S22,37,1243,15.5,15.74,53.0,16.97,12.6,12.95,136510.0,80959.0,4.0,1.5,30.0,16.0,2.0,2.0,2.0,2.0,1900.0,12.4,357.0,357.0,1.278,7.276,16979.0,42.858,179.506,8.554,1920.0,113.081,81.7,70.1,70.1,0.0,0.0,0.0,,23.0,23.0,,,,,,37.0,436.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,436.0,0,0,0.07805907172995781,1
S22,37,1244,17.5,17.25,56.0,17.94,12.6,12.95,136510.0,80959.0,4.0,1.5,28.0,15.0,5.0,2.0,4.0,3.0,4700.0,12.4,419.0,419.0,-1.159,3.819,17040.0,42.858,177.279,2.66,1774.0,104.108,84.2,72.5,72.5,0.0,0.0,0.0,0.0,24.0,24.0,,,,,,38.0,435.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,435.0,0,0,0.08016877637130802,1
S22,37,1245,17.5,17.42,57.0,18.26,12.6,12.95,136510.0,80959.0,4.0,1.0,26.0,12.0,12.0,1.5,11.0,12.0,4500.0,12.4,421.0,421.0,-0.685,4.591,17347.0,42.858,176.063,3.906,1847.0,106.474,84.7,73.3,73.3,0.0,0.0,0.0,0.0,24.0,24.0,,,,,,39.0,434.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,434.0,0,0,0.08227848101265822,1
S22,37,1246,14.2,13.84,50.0,16.01,12.7,13.2,136510.0,80959.0,4.0,0.2,22.0,16.0,2.0,0.2,2.0,2.0,16.0,12.6,296.0,263.0,-2.36,13.588,12690.0,42.858,172.513,11.228,1420.0,111.899,57.8,0.0,24.2,0.0,0.0,16.3,0.0,18.5,24.0,,,,,,40.0,433.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,433.0,0,0,0.08438818565400844,1
S22,37,1247,11.7,12.0,32.0,10.25,12.4,12.8,132724.0,80959.0,4.0,1.0,20.0,12.0,12.0,1.5,11.0,11.0,35.0,12.25,57.0,35.0,3.25,-17.085,5460.0,42.858,177.045,-13.835,1420.0,260.073,16.9,2.9,0.0,0.0,0.0,2.9,0.0,3.0,24.0,,,,,,41.0,432.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,432.0,0,0,0.08649789029535865,1
S22,37,1248,12.3,12.58,32.0,10.25,12.4,12.8,132724.0,80959.0,4.0,0.5,17.0,12.0,9.0,1.0,10.0,10.0,12.0,12.25,283.0,277.0,2.605,-22.724,5460.0,42.858,161.172,-20.119,1420.0,260.073,31.7,0.0,0.0,0.0,0.0,19.8,0.0,22.5,24.0,,,,,,42.0,431.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,431.0,0,0,0.08860759493670886,1
S22,37,1258,9.0,9.0,32.0,10.25,10.3,11.75,112671.0,46384.0,4.0,0.5,18.0,11.0,4.0,0.5,4.0,4.0,24.9,10.65,28.0,9.0,0.0,12.187,0.0,24.555,0.0,12.187,0.0,,13.7,0.6,0.0,0.0,0.0,0.6,,1.0,24.0,,,,,,52.0,421.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,421.0,0,0,0.10970464135021098,1
S22,37,1259,15.1,15.42,51.0,16.33,10.3,11.75,112671.0,46384.0,5.0,1.5,28.0,18.0,3.0,1.5,3.0,3.0,513.0,10.65,362.0,362.0,2.045,5.614,13550.0,24.555,177.183,7.659,2059.0,151.956,68.52,57.62,57.62,0.0,0.0,0.0,,24.0,24.0,,,,,,53.0,420.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,420.0,0,0,0.11181434599156118,1
S22,37,1260,15.0,13.97,49.0,15.69,10.95,12.25,117501.0,46384.0,2.0,0.3,28.0,6.0,15.0,0.0,15.0,15.0,15.0,11.25,334.0,313.0,-6.404,10.973,69160.0,24.555,28.988,4.569,1080.0,15.616,57.5,5.0,27.3,0.0,0.0,14.6,,20.9,24.0,,,,,,54.0,419.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,419.0,0,0,0.11392405063291139,1
S22,37,1262,11.8,11.82,38.0,12.17,11.15,12.05,119345.0,46384.0,2.0,0.2,27.0,6.0,3.0,0.2,4.0,3.0,21.0,11.35,95.0,65.0,0.0,2.892,3000.0,24.555,400.0,2.892,610.0,203.333,24.2,0.0,0.0,0.0,0.0,6.6,,5.5,24.0,,,,,,56.0,417.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,417.0,0,0,0.11814345991561181,1
S22,37,1274,10.9,11.34,36.0,11.53,11.15,12.05,119998.0,49546.0,2.0,0.5,28.0,6.0,14.0,1.0,5.0,14.0,1060.0,11.25,264.0,237.0,3.59,1.683,63834.0,26.229,14.944,5.273,1044.0,16.355,36.4,19.8,19.8,0.0,0.0,0.9,,21.7,24.0,,,,,,68.0,405.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,405.0,0,0,0.14345991561181434,1
S22,37,1275,13.0,13.21,44.0,14.09,11.15,12.05,119998.0,49546.0,5.0,1.5,29.0,17.0,3.0,1.0,5.0,3.0,4764.0,11.25,312.0,312.0,1.476,6.273,9201.0,26.229,159.403,7.749,1259.0,136.833,46.5,35.2,35.2,0.0,0.0,0.0,,24.0,24.0,,,,,,69.0,404.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,404.0,0,0,0.14556962025316456,1
S22,37,1276,12.5,12.63,43.0,13.77,11.15,12.05,119998.0,49546.0,3.0,1.0,31.0,9.0,5.0,1.5,3.0,5.0,2865.0,11.25,299.0,299.0,1.213,8.328,8577.0,26.229,157.883,9.541,1052.0,122.654,43.8,32.5,32.5,0.0,0.0,0.0,,24.0,24.0,,,,,,70.0,403.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,403.0,0,0,0.14767932489451477,1
S22,37,1277,12.7,12.64,42.0,13.45,11.15,12.05,119998.0,49546.0,5.0,2.0,30.0,18.0,2.0,2.5,4.0,2.0,3478.0,11.25,317.0,317.0,-0.297,6.029,8163.0,26.229,157.785,5.732,1044.0,127.894,44.0,32.2,32.2,0.0,0.0,0.0,,25.0,25.0,,,,,,71.0,402.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,402.0,0,0,0.14978902953586498,1
S22,37,1278,12.3,12.42,42.0,13.45,11.15,12.05,119998.0,49546.0,4.0,1.0,30.0,12.0,7.0,2.0,3.0,7.0,3273.0,11.25,296.0,296.0,0.625,7.687,8189.0,26.229,158.75,8.312,1079.0,131.762,43.7,31.2,25.2,0.0,0.0,6.0,,24.0,24.0,,,,,,72.0,401.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,401.0,0,0,0.1518987341772152,1
S22,37,1279,11.1,11.87,43.0,13.77,11.15,12.05,119998.0,49546.0,2.0,0.5,30.0,6.0,8.0,1.0,2.0,8.0,55.0,11.25,93.0,83.0,5.809,13.832,8314.0,26.229,152.353,19.641,0.0,0.0,21.1,0.0,0.0,0.0,0.0,9.5,,7.5,24.0,,,,,,73.0,400.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,400.0,0,0,0.1540084388185654,1
S22,37,1281,17.6,17.48,58.0,18.58,11.44,11.67,119637.0,49546.0,5.0,2.0,29.0,20.0,8.0,2.0,10.0,8.0,2181.0,11.15,277.0,238.0,-0.802,5.895,19216.0,26.229,172.696,5.093,1825.0,94.973,60.7,44.8,32.4,0.0,0.0,12.4,,13.5,24.0,,,,,,75.0,398.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,398.0,0,0,0.15822784810126583,1
S22,37,1282,18.4,18.2,59.2,18.96,11.44,11.67,119637.0,49546.0,3.0,1.0,29.0,9.0,14.0,1.5,10.0,14.0,3246.0,11.15,460.0,460.0,-1.054,4.008,18851.0,26.229,176.118,2.954,1810.0,96.016,93.5,83.0,83.0,0.0,0.0,0.0,,25.0,25.0,,,,,,76.0,397.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,397.0,0,0,0.16033755274261605,1
S22,37,1283,18.2,18.42,60.0,19.22,11.44,11.67,119637.0,49546.0,3.0,0.5,30.0,9.0,15.0,1.0,10.0,15.0,3822.0,11.15,437.0,437.0,1.088,4.158,19380.0,26.229,178.234,5.246,1879.0,96.956,92.9,82.9,82.9,0.0,0.0,0.0,,24.0,24.0,,,,,,77.0,396.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,396.0,0,0,0.16244725738396623,1
S22,37,1284,18.5,18.32,60.0,19.22,11.44,11.67,119637.0,49546.0,3.0,1.0,30.0,8.0,9.0,1.0,8.0,9.0,3762.0,11.15,463.0,463.0,-1.041,4.663,19897.0,26.229,181.133,3.622,1833.0,92.124,100.6,90.1,90.1,0.0,0.0,0.0,,25.0,25.0,,,,,,78.0,395.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,395.0,0,0,0.16455696202531644,1
S22,37,1285,18.4,18.25,60.0,19.22,11.44,11.67,119637.0,49546.0,3.0,0.5,27.0,8.0,12.0,1.0,7.0,12.0,3003.0,11.15,441.0,441.0,-0.65,5.027,20013.0,26.229,181.132,4.377,1777.0,88.792,97.1,87.0,87.0,0.0,0.0,0.0,,24.0,24.0,,,,,,79.0,394.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,394.0,0,0,0.16666666666666666,1
S22,37,1286,18.3,18.6,60.0,19.22,11.44,11.67,119637.0,49546.0,3.0,1.0,24.0,9.0,10.0,1.0,8.0,10.0,4023.0,11.15,457.0,457.0,1.665,3.206,19964.0,26.229,181.727,4.871,1710.0,85.654,100.9,90.7,90.7,0.0,0.0,0.0,,25.0,25.0,,,,,,80.0,393.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,393.0,0,0,0.16877637130801687,1
S22,37,1287,18.7,18.83,60.0,19.22,11.44,11.67,119637.0,49546.0,4.0,1.0,22.0,15.0,1.0,1.5,15.0,1.0,3264.0,11.15,449.0,449.0,0.651,1.993,20220.0,26.229,184.017,2.644,1791.0,88.576,99.3,89.3,89.3,0.0,0.0,0.0,,24.0,24.0,,,,,,81.0,392.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,392.0,0,0,0.17088607594936708,1
S22,37,1288,18.8,18.92,60.0,19.22,11.44,11.67,119637.0,49546.0,4.0,1.5,22.0,15.0,2.0,2.0,1.0,2.0,3480.0,11.15,470.0,470.0,0.625,1.54,20459.0,26.229,182.805,2.165,1829.0,89.398,104.0,93.5,93.5,0.0,0.0,0.0,,25.0,25.0,,,,,,82.0,391.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,391.0,0,0,0.1729957805907173,1
S22,37,1289,18.8,19.08,60.0,19.22,11.44,11.67,119637.0,49546.0,5.0,1.5,23.0,17.0,3.0,2.0,2.0,3.0,4890.0,11.15,452.0,452.0,1.301,0.692,20274.0,26.229,183.938,1.993,1790.0,88.29,99.9,89.5,89.5,0.0,0.0,0.0,,24.0,24.0,,,,,,83.0,390.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,390.0,0,0,0.1751054852320675,1
S22,37,1290,18.9,19.0,60.1,19.25,11.44,11.67,119637.0,49546.0,4.0,1.0,25.0,15.0,5.0,1.5,5.0,5.0,4840.0,11.15,472.0,472.0,0.624,1.288,19809.0,26.229,180.322,1.912,1810.0,91.373,100.2,89.3,89.3,0.0,0.0,0.0,,25.0,25.0,,,,,,84.0,389.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,389.0,0,0,0.17721518987341772,1
S22,37,1291,18.9,19.04,61.0,19.54,11.44,11.67,119637.0,49546.0,3.0,0.5,26.0,9.0,3.0,1.0,5.0,3.0,20110.0,11.15,454.0,454.0,0.64,2.529,20110.0,26.229,183.574,3.169,1869.0,92.939,98.9,88.6,88.6,0.0,0.0,0.0,,24.0,24.0,,,,,,85.0,388.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,388.0,0,0,0.17932489451476794,1
S22,37,1292,19.0,19.24,61.0,19.54,11.44,11.67,119637.0,49546.0,5.0,1.5,26.0,18.0,3.0,2.0,2.0,3.0,5400.0,11.15,475.0,475.0,1.229,1.515,20619.0,26.229,184.102,2.744,1773.0,85.989,105.6,94.9,94.9,0.0,0.0,0.0,,25.0,25.0,,,,,,86.0,387.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,387.0,0,0,0.18143459915611815,1
S22,37,1293,19.6,19.75,62.4,19.99,11.44,11.67,119637.0,49546.0,4.0,1.0,26.0,14.0,5.0,1.5,5.0,5.0,4840.0,11.15,470.0,470.0,0.836,1.176,21612.0,26.229,184.118,2.012,1987.0,91.94,106.2,95.5,95.5,0.0,0.0,0.0,,24.0,24.0,,,,,,87.0,386.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,386.0,0,0,0.18354430379746836,1
S22,37,1294,20.2,20.28,65.0,20.82,11.44,11.67,119637.0,49546.0,5.0,1.5,27.0,20.0,8.0,1.5,5.0,8.0,3360.0,11.15,505.0,505.0,0.385,2.584,23859.0,26.229,184.92,2.969,2034.0,85.251,120.9,110.3,110.3,0.0,0.0,0.0,,25.0,25.0,,,,,,88.0,385.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,385.0,0,0,0.18565400843881857,1
S22,37,1295,19.7,19.8,65.0,20.82,11.44,11.67,119637.0,49546.0,6.0,2.0,27.0,22.0,9.0,2.0,12.0,9.0,6000.0,11.15,493.0,493.0,0.384,4.89,24627.0,26.229,185.812,5.274,2057.0,83.526,125.0,114.4,114.4,0.0,0.0,0.0,,25.0,25.0,,,,,,89.0,384.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,384.0,0,0,0.1877637130801688,1
S22,37,1296,18.0,18.08,60.0,19.22,11.44,11.67,119637.0,49546.0,5.0,1.5,27.0,18.0,8.0,2.0,13.0,8.0,5800.0,11.15,433.0,433.0,0.213,5.896,20530.0,26.229,183.268,6.109,1654.0,80.565,100.5,90.3,90.3,0.0,0.0,0.0,,24.0,24.0,,,,,,90.0,383.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,383.0,0,0,0.189873417721519,1
S22,37,1297,17.2,17.0,57.0,18.26,11.44,11.67,119637.0,49546.0,4.0,1.0,30.0,12.0,9.0,1.5,11.0,9.0,1830.0,11.15,429.0,429.0,-0.877,6.875,17637.0,26.229,181.437,5.998,1706.0,96.728,90.4,80.0,80.0,0.0,0.0,0.0,,25.0,25.0,,,,,,91.0,382.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,382.0,0,0,0.19198312236286919,1
S22,37,1298,16.4,16.32,54.0,17.3,11.44,11.67,119637.0,49546.0,4.0,1.0,31.0,12.0,6.0,1.0,6.0,6.0,2480.0,11.15,410.0,410.0,-0.462,5.637,14861.0,26.229,183.837,5.175,1521.0,102.348,80.8,68.3,68.3,0.0,0.0,0.0,,25.0,25.0,,,,,,92.0,381.0,3.0,UWI+PP,0,3.0,,0,0,1,0,0,0,381.0,0,0,0.1940928270042194,1
