ship_id,NOON_UTC,RPM,V_actual,V_ref,speed_loss_pct
S3,603,56.1,16.08,16.34993699418408,1.650997152344396
S3,604,52.9,15.52,15.294226005477428,-1.4762041207035463
S3,605,52.4,15.04,15.129271163492012,0.5900559420696383
S3,606,52.5,15.0,15.162262131889095,1.070170997425427
S3,607,48.6,13.58,13.87561436440287,2.130459644087917
S3,615,39.0,11.15,10.708481398282919,-4.123073900916318
S3,620,58.1,16.54,17.009756362125735,2.7616877756797553
S3,622,51.9,14.44,14.9643163215066,3.5037773209395238
S3,625,56.1,15.46,16.34993699418408,5.443060694977868
S3,626,54.1,15.24,15.69011762624242,2.8687970158335743
S3,627,52.5,14.54,15.162262131889095,4.104019086837719
S3,628,52.3,14.12,15.096280195094929,6.467024872869952
S3,629,55.2,14.96,16.053018278610335,6.808802305213306
S3,630,52.3,14.36,15.096280195094929,4.8772292616439445
S3,631,52.7,14.5,15.228244068683262,4.782193307374741
S3,632,52.5,14.52,15.162262131889095,4.235925525507816
S3,633,55.1,15.13,16.02002731021325,5.555716560144884
S3,634,55.1,15.56,16.02002731021325,2.871576316976498
S3,635,51.2,15.17,14.73337954272702,-2.963477971953238
S3,636,53.0,14.32,15.327216973874512,6.571427647898043
S3,637,51.4,14.33,14.799361479521187,3.1714981769360233
S3,638,53.7,14.46,15.558153752654091,7.058380898612435
S3,639,49.0,14.23,14.007578237991199,-1.5878673545834765
S3,640,54.1,12.68,15.69011762624242,19.184799616848412
S3,641,52.8,15.16,15.261235037080345,0.6633476047932778
S3,642,52.7,15.08,15.228244068683262,0.9734810396697299
S3,643,55.3,15.8,16.086009247007414,1.7780000161358962
S3,644,54.7,15.75,15.88806343662492,0.868975864652317
S3,645,55.7,15.76,16.217973120595747,2.823861632956785
S3,646,54.0,14.96,15.657126657845337,4.452455888488494
S3,647,53.1,15.0,15.360207942271595,2.3450720434603984
S3,648,57.9,15.96,16.94377442533157,5.806111440322226
S3,650,57.8,15.84,16.910783456934485,6.3319565273919745
S3,651,58.1,16.67,17.009756362125735,1.9974205091040673
S3,652,58.5,16.56,17.141720235714065,3.3935931033460447
S3,653,53.3,14.96,15.426189879065758,3.022067553430053
S3,654,49.5,13.76,14.172533079976612,2.9107928529688962
S3,662,38.9,10.67,10.675490429885835,0.051430235658916544
S3,687,38.7,11.11,10.609508493091672,-4.717386363696486
S3,688,49.9,14.26,14.304496953564945,0.3110696846550442
S3,689,53.7,15.25,15.558153752654091,1.9806575867109073
S3,690,54.1,14.58,15.69011762624242,7.075266436407713
S3,691,53.4,14.13,15.459180847462841,8.598003093294464
S3,692,53.5,14.21,15.492171815859924,8.276256105985835
S3,693,53.5,14.21,15.492171815859924,8.276256105985835
S3,693,53.6,14.44,15.525162784257008,6.98970309900645
S3,694,53.7,14.54,15.558153752654091,6.544181069559126
S3,695,53.4,14.83,15.459180847462841,4.069949460265885
S3,696,53.6,14.91,15.525162784257008,3.9623596403175982
S3,697,53.6,14.88,15.525162784257008,4.155594329170074
S3,698,53.6,14.58,15.525162784257008,6.087941217694874
S3,699,53.5,14.35,15.492171815859924,7.372573900133486
S3,700,53.8,1.46,15.59114472105117,90.63571003847647
S3,701,53.4,14.58,15.459180847462841,5.687111472061808
S3,702,53.6,14.96,15.525162784257008,3.6403018255634607
S3,703,53.6,15.58,15.525162784257008,-0.35321507738778113
S3,704,53.5,15.54,15.492171815859924,-0.3087248496115387
S3,705,53.5,14.57,15.492171815859924,5.9525018623654935
S3,706,53.6,14.71,15.525162784257008,5.250590899334124
S3,707,53.6,14.83,15.525162784257008,4.477652143924211
S3,708,53.9,15.22,15.624135689448254,2.5866114931476556
S3,709,53.2,14.92,15.393198910668678,3.0740778015979173
S3,710,53.1,14.67,15.360207942271595,4.49348045850427
S3,711,52.0,14.22,14.997307289903683,5.182979016686361
S3,712,52.5,14.63,15.162262131889095,3.5104401128222613
S3,713,53.6,14.75,15.525162784257008,4.992944647530824
S3,714,47.6,12.65,13.54570468043204,6.612462781105541
S3,715,47.6,12.75,13.54570468043204,5.8742213801656655
S3,716,47.2,13.29,13.413740806843709,0.9224929020588878
S3,717,53.6,15.04,15.525162784257008,3.1250093219568593
S3,718,52.2,14.79,15.063289226697849,1.8142732479270067
S3,719,50.2,14.48,14.403469858756194,-0.5313312833246329
S3,720,42.5,12.17,11.863165292180817,-2.586448896749523
S3,721,42.6,11.5,11.8961562605779,3.330119846279284
S3,725,54.9,15.47,15.954045373419083,3.0339977233958906
S3,726,57.1,16.54,16.679846678154906,0.8384170481498479
S3,727,54.1,15.17,15.69011762624242,3.314937711955076
S3,729,52.9,13.39,15.294226005477428,12.450620285037333
S3,730,44.8,13.0,12.62195756531372,-2.9951173003875033
S3,731,45.6,13.79,12.885885312490384,-7.0163179757098275
S3,780,38.8,9.54,10.642499461488752,10.359403498006163
S3,781,40.7,11.78,11.269327861033327,-4.531522600673071
S3,783,55.1,16.47,16.02002731021325,-2.8088134999612415
S3,784,45.6,12.0,12.885885312490384,6.87485020242799
S3,786,55.0,16.91,15.987036341816166,-5.773200475998811
S3,787,54.6,13.68,15.855072468227837,13.718464375274788
S3,788,42.3,12.5,11.79718335538665,-5.957495305796364
S3,790,53.9,16.29,15.624135689448254,-4.2617673309214545
S3,791,47.0,14.29,13.347758870049542,-7.059171049791068
S3,792,51.8,13.08,14.931325353109516,12.39893518711632
S3,793,51.4,15.32,14.799361479521187,-3.5179796182372747
S3,794,48.6,15.0,13.87561436440287,-8.103321453511136
S3,795,58.4,17.04,17.10872926731698,0.4017204682072824
S3,796,46.6,13.79,13.215794996461211,-4.344838912018101
S3,797,38.8,11.38,10.642499461488752,-6.929768154370024
S3,801,55.5,17.22,16.15199118380158,-6.612242441473698
S3,807,57.3,15.88,16.745828614949072,5.170413688434282
S3,808,53.5,15.28,15.492171815859924,1.3695421041142644
S3,809,44.9,11.96,12.654948533710803,5.491516080524293
S3,811,46.8,15.0,13.281776933255376,-12.936695710063292
S3,812,43.1,16.16,12.061111102563315,-33.9843391092348
S3,816,42.6,15.0,11.8961562605779,-26.091148026592236
S3,818,43.4,17.2,12.16008400775456,-41.44639123406921
S3,822,58.9,17.75,17.273684109302398,-2.7574655625495197
S3,823,58.7,17.61,17.20770217250823,-2.337893946900689
S3,824,58.5,17.46,17.141720235714065,-1.8567550975590745
S3,825,58.7,17.57,17.20770217250823,-2.1054399004568536
S3,827,52.7,15.22,15.228244068683262,0.054136699189206376
S3,828,44.1,12.88,12.391020786534142,-3.9462383437953203
S3,833,56.7,17.68,16.547882804566576,-6.841462492839281
S3,837,57.6,17.67,16.844801520140322,-4.898831718931439
S3,838,55.3,16.67,16.086009247007414,-3.6304265652540955
S3,839,53.0,16.0,15.327216973874512,-4.389466315197716
S3,840,55.5,16.25,16.15199118380158,-0.6067909218320383
S3,841,56.7,15.5,16.547882804566576,6.33242824439995
S3,842,56.7,15.33,16.547882804566576,7.3597499991387885
S3,843,50.8,16.35,14.601415669138687,-11.975443823280052
S3,844,48.6,14.29,13.87561436440287,-2.9864309047116033
S3,848,39.1,11.22,10.741472366680002,-4.454953818104018
S3,854,58.6,17.36,17.174711204111148,-1.0788466466003728
S3,855,41.9,11.92,11.665219481798319,-2.184103939057679
S3,856,46.5,12.29,13.182804028064128,6.772489571744286
S3,857,52.0,15.65,14.997307289903683,-4.352065990777666
S3,860,41.6,11.92,11.566246576607073,-3.058498027427492
S3,861,41.2,11.83,11.434282703018742,-3.4607968620260374
S3,864,57.2,17.33,16.71283764655199,-3.6927442634215697
S3,872,44.5,12.19,12.522984660122473,2.658988006132535
S3,874,54.6,16.8,15.855072468227837,-5.959780591767809
S3,878,49.1,15.6,14.040569206388282,-11.106606653113438
S3,879,56.6,17.28,16.514891836169493,-4.632837873965568
S3,881,56.9,16.8,16.61386474136074,-1.1203609848578562
S3,882,55.6,15.0,16.184982152198664,7.321491868544873
S3,883,55.7,16.19,16.217973120595747,0.17248222319607917
S3,889,55.1,16.22,16.02002731021325,-1.2482668469563651
S3,890,54.7,15.88,15.88806343662492,0.050751538455791605
S3,891,54.6,15.7,15.855072468227837,0.9780621850741396
S3,896,52.1,16.28,15.030298258300766,-8.31455051804487
S3,897,58.5,17.38,17.141720235714065,-1.390057479700832
S3,898,58.8,17.38,17.240693140905314,-0.8080119398689652
S3,899,58.5,17.79,17.141720235714065,-3.78188277122427
S3,900,49.8,14.33,14.271505985167861,-0.4098657485266834
S3,901,51.4,16.04,14.799361479521187,-8.383054378363301
S3,903,55.6,16.77,16.184982152198664,-3.61457209096683
S3,905,58.7,16.93,17.20770217250823,1.6138248426445942
S3,906,42.4,12.67,11.830174323783734,-7.099013532943939
S3,908,40.0,11.26,11.038391082253748,-2.0076197345691926
S3,911,40.4,10.64,11.170354955842077,4.747879167122633
S3,921,55.3,14.84,16.086009247007414,7.745919002497264
S3,928,48.3,11.54,13.776641459211618,16.235026989949787
S3,929,41.9,9.88,11.665219481798319,15.303779620982386
S3,930,39.9,10.42,11.005400113856664,5.319207914300178
S3,931,38.9,10.96,10.675490429885835,-2.665072597673699
S3,935,55.8,15.64,16.25096408899283,3.759555960170085
S3,937,46.4,13.67,13.149813059667045,-3.955850459414261
S3,938,53.9,15.71,15.624135689448254,-0.5495619870335312
S3,939,39.8,4.5,10.972409145459581,58.988040453612555
S3,940,39.4,7.05,10.84044527187125,34.965771025168905
S3,941,54.6,16.11,15.855072468227837,-1.607861031748766
S3,942,40.7,10.96,11.269327861033327,2.7448652204263997
S3,944,39.5,10.7,10.873436240268333,1.5950453604173045
S3,945,56.3,18.67,16.415918930978243,-13.731068473834348
S3,950,56.9,16.65,16.61386474136074,-0.21750061892161243
S3,951,57.4,16.92,16.778819583346156,-0.8414204345696332
S3,952,53.6,15.96,15.525162784257008,-2.8008544695191957
S3,953,40.9,10.4,11.335309797827492,8.251294534594471
S3,955,40.6,11.24,11.236336892636244,-0.032600547658526935
S3,956,56.7,16.67,16.547882804566576,-0.7379626558614836
S3,958,58.3,17.29,17.075738298919898,-1.2547726916947066
S3,959,51.5,15.17,14.83235244791827,-2.2764261654874525
S3,960,50.5,14.86,14.50244276394744,-2.465496619241507
S3,962,41.2,12.42,11.434282703018742,-8.62071826089293
S3,963,41.8,11.22,11.632228513401236,3.5438481364625503
S3,964,48.3,11.71,13.776641459211618,15.001054250633613
S3,965,48.6,12.4,13.87561436440287,10.634587598430791
S3,966,39.6,11.37,10.906427208665416,-4.250455098313618
S3,967,40.2,11.1,11.104373019047914,0.0393810532158211
S3,970,40.4,11.5,11.170354955842077,-2.951070449068577
S3,971,41.0,11.96,11.368300766224575,-5.204816849439583
S3,973,40.3,11.36,11.137363987444994,-1.9990009557556008
S3,975,39.6,10.83,10.906427208665416,0.7007538509466515
S3,976,41.5,11.79,11.53325560820999,-2.2261224454892443
S3,977,39.9,11.46,11.005400113856664,-4.13069839751632
S3,980,45.5,13.36,12.8528943440933,-3.945458838535814
S3,984,42.6,11.76,11.8961562605779,1.1445399471516862
S3,986,56.5,15.78,16.48190086777241,4.258616001900969
S3,987,54.1,14.92,15.69011762624242,4.908297340960431
S3,988,57.5,15.58,16.81181055174324,7.327054679518207
S3,989,58.0,15.88,16.976765393728652,6.4603908241189725
S3,990,57.6,15.96,16.844801520140322,5.2526681248361236
S3,991,53.8,14.76,15.59114472105117,5.330876827337501
S3,992,57.1,15.38,16.679846678154906,7.792917424458555
S3,993,56.9,15.48,16.61386474136074,6.824810235380976
S3,994,49.5,13.92,14.172533079976612,1.781848583817371
S3,995,39.9,10.46,11.005400113856664,4.955749979230304
S3,996,40.0,11.52,11.038391082253748,-4.363035465562795
S3,997,38.7,11.31,10.609508493091672,-6.602487828389503
S3,999,39.3,12.89,10.807454303474167,-19.269530437490523
S3,1002,39.2,11.07,10.774463335077085,-2.742936290485792
S3,1004,50.7,14.67,14.568424700741607,-0.697229119447774
S3,1005,43.7,14.81,12.25905691294581,-20.808640543632215
S3,1006,40.2,13.04,11.104373019047914,-17.431213609555464
S3,1007,43.0,12.73,12.028120134166231,-5.835324705812162
S3,1011,47.9,13.04,13.644677585623288,4.431600393844466
S3,1019,57.3,16.78,16.745828614949072,-0.204059087410125
S3,1020,58.9,16.58,17.273684109302398,4.0158434350946
S3,1021,52.4,15.48,15.129271163492012,-2.318213697923014
S3,1022,45.1,15.0,12.72093047050497,-17.915902730380704
S3,1025,43.2,12.22,12.094102070960398,-1.0409861625188443
S3,1027,54.8,16.63,15.921054405022,-4.452880926996742
S3,1028,58.7,17.33,17.20770217250823,-0.7107156217938007
S3,1029,57.4,17.17,16.778819583346156,-2.3313941407541727
S3,1030,41.1,11.8,11.401291734621658,-3.4970446740487096
S3,1033,48.1,14.08,13.710659522417453,-2.6938199214900003
S3,1034,43.5,15.49,12.193074976151644,-27.039323798933328
S3,1036,38.6,10.87,10.576517524694589,-2.774849799285752
S3,1037,38.8,11.0,10.642499461488752,-3.3591783565966757
S3,1039,52.9,16.67,15.294226005477428,-8.995381616760847
S3,1040,41.8,13.64,11.632228513401236,-17.26041991253572
S3,1047,57.6,18.36,16.844801520140322,-8.995050954135879
S3,1048,49.1,16.36,14.040569206388282,-16.519492618265115
S3,1049,46.9,15.28,13.31476790165246,-14.759792381387593
S3,1050,51.4,15.36,14.799361479521187,-3.7882615493553824
S3,1051,56.3,16.33,16.415918930978243,0.5233878855000236
S3,1052,58.5,16.83,17.141720235714065,1.8184886430745153
S3,1056,56.7,15.33,16.547882804566576,7.3597499991387885
S3,1063,58.7,16.88,17.20770217250823,1.9043924006993986
S3,1064,42.1,14.79,11.731201418592486,-26.074043674330756
S3,1067,52.3,15.15,15.096280195094929,-0.3558479586416669
S3,1069,52.6,15.44,15.195253100286179,-1.6106799807711756
S3,1071,39.2,11.73,10.774463335077085,-8.868531408075732
S3,1073,53.2,15.63,15.393198910668678,-1.538348790953394
S3,1074,51.8,16.15,14.931325353109516,-8.161865193277622
S3,1077,55.5,15.76,16.15199118380158,2.4268907736570524
S3,1083,50.1,13.96,14.370478890359111,2.85640369740561
S3,1084,47.5,13.22,13.512713712034957,2.166209676848655
S3,1085,50.4,15.48,14.469451795550357,-6.984011687024704
S3,1086,39.7,11.63,10.9394181770625,-6.312783840602199
S3,1091,51.3,14.08,14.766370511124103,4.64820052163145
S3,1092,50.4,13.03,14.469451795550357,9.948212384888127
S3,1094,58.8,17.29,17.240693140905314,-0.28599116457620377
S3,1097,39.1,11.39,10.741472366680002,-6.037604633529837
S3,1100,46.2,13.27,13.083831122872882,-1.4228926938812392
S3,1101,40.6,11.76,11.236336892636244,-4.660443277621374
S3,1108,49.8,15.0,14.271505985167861,-5.104534977522697
S3,1110,52.6,14.6,15.195253100286179,3.917362194348499
S3,1111,52.1,15.6,15.030298258300766,-3.7903555332616587
S3,1113,55.3,16.42,16.086009247007414,-2.0762809958891566
S3,1114,53.7,15.92,15.558153752654091,-2.325765981610646
S3,1115,50.4,15.13,14.469451795550357,-4.565122533894304
S3,1117,51.5,14.29,14.83235244791827,3.656550434751772
S3,1118,57.8,16.32,16.910783456934485,3.4935309676159716
S3,1123,43.4,12.17,12.16008400775456,-0.08154542550130042
S3,1124,41.9,11.76,11.665219481798319,-0.8125052284662999
S3,1125,41.0,11.54,11.368300766224575,-1.5103333145930276
S3,1126,40.2,11.29,11.104373019047914,-1.6716565683957956
S3,1127,44.1,10.5,12.391020786534142,15.261218741471211
S3,1128,49.4,16.92,14.139542111579528,-19.664412514061734
S3,1130,38.8,11.19,10.642499461488752,-5.144473255483342
S3,1134,39.6,11.65,10.906427208665416,-6.817748627559698
S3,1136,39.1,10.59,10.741472366680002,1.4101639096504923
S3,1140,39.7,11.54,10.9394181770625,-5.490070981990473
S3,1145,57.1,17.1,16.679846678154906,-2.51892796110265
S3,1146,42.2,11.96,11.764192386989569,-1.664437358462299
S3,1149,58.9,17.33,17.273684109302398,-0.326021306984958
S3,1150,58.8,17.35,17.240693140905314,-0.6340050147713918
S3,1151,59.0,17.13,17.30667507769948,1.0208493364917712
S3,1153,51.4,14.25,14.799361479521187,3.7120620391722494
S3,1154,52.0,14.57,14.997307289903683,2.849226742132231
S3,1155,49.7,14.42,14.238515016770778,-1.274606115985132
S3,1156,40.4,11.58,11.170354955842077,-3.6672518087142727
S3,1162,50.5,13.4,14.50244276394744,7.601772900549375
S3,1164,58.6,16.46,17.174711204111148,4.161416140377749
S3,1165,55.0,16.04,15.987036341816166,-0.3312912853353535
S3,1167,47.3,17.14,13.44673177524079,-27.465917268905105
S3,1168,59.0,18.22,17.30667507769948,-5.277298604151777
S3,1169,47.8,14.0,13.611686617226205,-2.8527940268795704
S3,1170,55.0,16.09,15.987036341816166,-0.6440446870976253
S3,1171,49.6,14.41,14.205524048373695,-1.4394115340624447
S3,1177,57.4,16.58,16.778819583346156,1.1849438058413606
S3,1179,47.9,14.07,13.644677585623288,-3.1171305566417553
S3,1180,46.0,13.4,13.017849186078715,-2.9355910370351905
S3,1181,45.6,13.21,12.885885312490384,-2.5152690688271937
S3,1182,43.5,12.42,12.193074976151644,-1.8610975844255608
S3,1183,40.7,11.83,11.269327861033327,-4.9752047848864605
S3,1184,40.7,11.93,11.269327861033327,-5.862569153313224
S3,1185,38.8,11.13,10.642499461488752,-4.580695918992826
S3,1187,55.1,15.25,16.02002731021325,4.806654166702548
S3,1190,57.0,15.83,16.646855709757823,4.906966961208233
S3,1191,53.1,14.68,15.360207942271595,4.428377173199912
S3,1192,51.1,14.17,14.700388574329937,3.6079901673899295
S3,1193,50.9,14.24,14.63440663753577,2.6950640863303397
S3,1194,50.6,14.0,14.535433732344524,3.6836446865226087
S3,1195,46.2,12.96,13.083831122872882,0.9464439101204982
S3,1196,42.9,11.77,11.995129165769148,1.876838195386893
S3,1198,40.1,10.97,11.071382050650831,0.9157126922999694
S3,1199,40.1,11.57,11.071382050650831,-4.503664917966209
S3,1204,49.0,14.31,14.007578237991199,-2.1589867775185914
S3,1208,42.4,12.22,11.830174323783734,-3.295181165949093
S3,1214,55.5,15.8,16.15199118380158,2.1792432883109987
S3,1215,41.5,11.94,11.53325560820999,-3.5267092450501796
S3,1217,59.0,17.39,17.30667507769948,-0.4814611814599098
S3,1218,58.1,16.91,17.009756362125735,0.586465555425911
S3,1220,57.9,16.88,16.94377442533157,0.37638854089218987
S3,1221,57.9,16.87,16.94377442533157,0.43540726805989605
S3,1224,40.4,10.7,11.170354955842077,4.210743147388374
S3,1225,40.4,11.5,11.170354955842077,-2.951070449068577
S3,1232,57.1,16.67,16.679846678154906,0.059033385287648676
S3,1238,55.0,16.04,15.987036341816166,-0.3312912853353535
S3,1239,43.1,12.67,12.061111102563315,-5.048364883292384
S3,1240,42.6,12.78,11.8961562605779,-7.429658118656582
S3,1246,57.9,20.5,16.94377442533157,-20.988390693821696
S3,1247,43.1,12.36,12.061111102563315,-2.4781207543404746
S3,1249,45.2,13.16,12.753921438902053,-3.1839506228988164
S3,1251,49.3,14.3,14.106551143182445,-1.3713405555619989
S3,1252,57.4,16.73,16.778819583346156,0.2909595821306243
S3,1253,49.1,14.78,14.040569206388282,-5.26638758544978
S3,1254,50.5,14.63,14.50244276394744,-0.8795569003703491
S3,1256,41.9,11.25,11.665219481798319,3.559465661543716
S3,1262,39.5,10.85,10.873436240268333,0.21553665051660897
S3,1265,56.3,15.46,16.415918930978243,5.823121660124318
S3,1270,51.2,12.68,14.73337954272702,13.936921510588856
S3,1273,42.5,11.73,11.863165292180817,1.12251063608283
S3,1291,43.8,12.2,12.292047881342892,0.7488408947918672
S3,1304,58.6,16.74,17.174711204111148,2.531112162206789
S3,1305,54.3,15.46,15.756099563036587,1.8792694337323703
S3,1306,52.8,14.94,15.261235037080345,2.104908523457232
S3,1309,43.9,11.85,12.325038849739975,3.854258437083935
S3,1311,57.5,17.07,16.81181055174324,-1.5357622991414763
S3,1312,57.0,16.67,16.646855709757823,-0.13903100168407545
S3,1313,55.0,16.33,15.987036341816166,-2.145261015556499
S3,1314,51.4,15.13,14.799361479521187,-2.2341404454262417
S3,1315,55.3,16.21,16.086009247007414,-0.7707987176226034
S3,1316,41.3,12.0,11.467273671415823,-4.645623221778426
S3,1317,38.9,11.25,10.675490429885835,-5.381575431006298
S3,1318,38.6,12.91,10.576517524694589,-22.06286208912412
S3,1322,57.3,16.5,16.745828614949072,1.467999109519252
S3,1324,42.6,12.26,11.8961562605779,-3.0584983204013887
S3,1325,39.9,11.35,11.005400113856664,-3.13118907607418
S3,1331,42.3,11.78,11.79718335538665,0.14565642381751184
S3,1343,56.0,18.67,16.316946025786997,-14.420921479388863
S3,1349,46.3,11.96,13.116822091269961,8.819377767118572
S3,1350,45.0,11.88,12.687939502107886,6.3677754924167145
S3,1351,42.2,11.5,11.764192386989569,2.2457333091708733
S3,1352,41.6,11.54,11.566246576607073,0.22692388955426362
S3,1353,40.6,10.36,11.236336892636244,7.7991333030478405
S3,1355,41.8,11.78,11.632228513401236,-1.270362651735386
S3,1361,43.4,12.6,12.16008400775456,-3.617705206353029
S3,1370,58.9,16.69,17.273684109302398,3.379036606256247
S3,1377,58.3,16.7,17.075738298919898,2.2004219808385415
S3,1379,51.5,14.46,14.83235244791827,2.510407227887366
S3,1381,55.8,15.86,16.25096408899283,2.405790123292689
S3,1382,53.5,15.96,15.492171815859924,-3.0197714671686184
S3,1383,47.9,13.92,13.644677585623288,-2.0178008065709454
S3,1384,47.9,13.5,13.644677585623288,1.0603224936273157
S3,1389,38.7,10.46,10.609508493091672,1.4091933965557704
S3,1395,39.9,11.64,11.005400113856664,-5.766259105330709
S3,1403,38.5,11.42,10.543526556297506,-8.312905924052409
S3,1410,55.9,15.94,16.283955057389914,2.1122329076548403
S3,1411,57.0,16.0,16.646855709757823,3.8857530877657442
S3,1412,53.6,15.46,15.525162784257008,0.4197236780221326
S3,1413,54.7,16.13,15.88806343662492,-1.5227567811528906
S3,1414,54.9,16.13,15.954045373419083,-1.1028840802601243
S3,1415,55.2,15.78,16.053018278610335,1.7007286347771458
S3,1416,55.0,15.79,15.987036341816166,1.232475723475983
S3,1417,55.1,15.48,16.02002731021325,3.3709512459380586
S3,1418,55.2,14.92,16.053018278610335,7.057976630600442
S3,1419,49.4,13.48,14.139542111579528,4.664522417875174
S3,1420,46.0,12.92,13.017849186078715,0.7516540150377151
S3,1421,51.2,13.83,14.73337954272702,6.1315161270854786
S3,1422,54.5,15.29,15.822081499830754,3.3629045573835907
S3,1423,52.4,15.65,15.129271163492012,-3.441863331556535
S3,1424,51.9,15.42,14.9643163215066,-3.045135298553504
S3,1425,47.0,13.78,13.347758870049542,-3.2383049031575184
S3,1435,43.0,14.44,12.028120134166231,-20.05201011405558
S3,1440,53.0,16.69,15.327216973874512,-8.891262050040625
S3,1441,57.1,14.8,16.679846678154906,11.270167612612916
S3,1444,53.6,16.2,15.525162784257008,-4.3467319803390225
S3,1445,50.4,15.6,14.469451795550357,-7.813345110955123
S3,1447,58.2,17.76,17.04274733052282,-4.208550743415734
S3,1448,56.8,17.0,16.580873772963656,-2.5277692404833343
S3,1449,56.2,15.92,16.382927962581164,2.825672942214589
S3,1450,54.8,16.88,15.921054405022,-6.023128685971438
S3,1451,52.3,14.64,15.096280195094929,3.0224677152135957
S3,1454,53.9,16.24,15.624135689448254,-3.9417496288621447
S3,1462,50.7,16.33,14.568424700741607,-12.09173493664499
S3,1463,45.7,15.0,12.918876280887467,-16.109169821460426
S3,1464,40.0,12.88,11.038391082253748,-16.68367159691397
S3,1472,38.7,11.04,10.609508493091672,-4.057600851053931
S3,1473,39.2,10.88,10.774463335077085,-0.9795073929977844
S3,1476,55.3,14.38,16.086009247007414,10.605546850128746
S3,1477,41.4,11.09,11.500264639812906,3.567436512657337
S3,1478,41.4,11.6,11.500264639812906,-0.8672440444702318
S3,1482,56.6,16.96,16.514891836169493,-2.6951927281513894
S3,1484,52.0,14.11,14.997307289903683,5.916444017260526
S3,1485,51.2,13.71,14.73337954272702,6.945993210581477
S3,1486,51.4,14.26,14.799361479521187,3.6444915563927225
S3,1487,55.1,15.38,16.02002731021325,3.9951699071400073
S3,1490,54.6,15.71,15.855072468227837,0.9149908871028394
S3,1491,54.7,15.54,15.88806343662492,2.190722853123625
S3,1492,58.0,16.09,16.976765393728652,5.223406068014758
S3,1493,57.6,15.04,16.844801520140322,10.714293771775404
S3,1494,57.7,14.92,16.877792488537406,11.599813718927077
S3,1495,55.8,15.65,16.25096408899283,3.698021149402931
S3,1496,56.0,16.25,16.316946025786997,0.41028526834125023
S3,1497,55.9,16.09,16.283955057389914,1.1910807706503352
S3,1506,38.7,11.2,10.609508493091672,-5.565682022808337
S3,1507,38.7,10.76,10.609508493091672,-1.4184588004837289
S3,1527,57.5,18.17,16.81181055174324,-8.078781545131855
S3,1528,55.6,16.76,16.184982152198664,-3.5527864188792058
S3,1529,54.8,16.4,15.921054405022,-3.0082529887400193
S3,1530,49.1,14.63,14.040569206388282,-4.198054829169854
S3,1531,39.6,11.71,10.906427208665416,-7.36788295525529
S3,1532,39.2,11.81,10.774463335077085,-9.611027785965423
S3,1538,44.1,12.16,12.391020786534142,1.8644209425038016
S3,1544,38.5,11.06,10.543526556297506,-4.898488574432546
S3,1555,58.0,17.5,16.976765393728652,-3.082063008685006
S3,1556,53.0,14.87,15.327216973874512,2.983039743313128
S3,1557,38.8,11.11,10.642499461488752,-4.392770140162638
S3,1559,56.5,16.77,16.48190086777241,-1.7479727280177926
S3,1560,57.0,16.38,16.646855709757823,1.6030397236001865
S3,1561,56.6,16.3,16.514891836169493,1.3012003850903515
S3,1562,57.0,16.42,16.646855709757823,1.3627541063195847
S3,1563,40.7,11.39,11.269327861033327,-1.0708015638086932
S3,1564,46.7,13.3,13.248785964858294,-0.3865564382846008
S3,1565,49.8,14.87,14.271505985167861,-4.193629007717495
S3,1566,50.2,14.21,14.403469858756194,1.3432170209915002
S3,1572,48.9,14.15,13.974587269594116,-1.2552265553312443
S3,1584,47.3,12.05,13.44673177524079,10.387146844206152
S3,1585,55.3,16.5,16.086009247007414,-2.573607578085926
S3,1586,56.5,16.88,16.48190086777241,-2.4153714757865408
S3,1587,53.7,16.29,15.558153752654091,-4.703940190982245
S3,1588,55.0,17.08,15.987036341816166,-6.836562041990509
S3,1589,54.8,17.08,15.921054405022,-7.279326893151189
S3,1590,54.7,16.58,15.88806343662492,-4.355071756448535
S3,1591,48.3,14.24,13.776641459211618,-3.3633635756598883
S3,1592,47.0,14.8,13.347758870049542,-10.880037196424631
S3,1593,48.0,14.72,13.67766855402037,-7.620680687376733
S3,1594,46.7,14.6,13.248785964858294,-10.198776240522937
S3,1595,46.9,14.25,13.31476790165246,-7.0240210363071505
S3,1596,39.0,11.68,10.708481398282919,-9.072421808314129
S3,1597,39.1,11.21,10.741472366680002,-4.3618567113142666
S3,1601,55.1,18.0,16.02002731021325,-12.359359016351092
S3,1602,45.3,13.84,12.786912407299134,-8.235667525959851
S3,1606,38.6,12.88,10.576517524694589,-21.779214849567676
S3,1613,58.8,16.67,17.240693140905314,3.3101519541072544
S3,1614,47.9,13.13,13.644677585623288,3.772002543801969
S3,1615,42.8,11.79,11.962138197372065,1.4390253191514069
S3,1616,48.0,13.45,13.67766855402037,1.6645274969281976
S3,1618,50.3,14.13,14.436460827153274,2.1228251911774443
S3,1619,58.0,15.88,16.976765393728652,6.4603908241189725
S3,1620,57.6,14.88,16.844801520140322,11.664141710373528
S3,1627,56.6,15.92,16.514891836169493,3.602153995744692
S3,1628,39.3,11.08,10.807454303474167,-2.521830663102789
S3,1629,39.0,10.71,10.708481398282919,-0.014181298548324462
S3,1630,38.9,10.79,10.675490429885835,-1.0726399022718098
S3,1631,48.9,11.8,13.974587269594116,15.561012483893377
S3,1632,58.8,15.33,17.240693140905314,11.082461275132834
