ship_id,day,type,severity,value,threshold,mean,std
S2,1556.0,HIGH_SPEED_LOSS,HIGH,132.93333333333334,20.0,,
S2,1557.0,HIGH_SPEED_LOSS,HIGH,127.1666666666667,20.0,,
S2,1558.0,HIGH_SPEED_LOSS,HIGH,132.63333333333335,20.0,,
S2,1559.0,HIGH_SPEED_LOSS,HIGH,97.13333333333335,20.0,,
S2,1561.0,HIGH_SPEED_LOSS,MEDIUM,21.466666666666658,20.0,,
S2,1568.0,HIGH_SPEED_LOSS,HIGH,140.36666666666667,20.0,,
S2,1569.0,HIGH_SPEED_LOSS,HIGH,121.63333333333333,20.0,,
S2,1577.0,HIGH_SPEED_LOSS,HIGH,37.833333333333336,20.0,,
S2,1578.0,HIGH_SPEED_LOSS,HIGH,205.06666666666663,20.0,,
S2,1579.0,HIGH_SPEED_LOSS,HIGH,90.90000000000002,20.0,,
S2,1582.0,HIGH_SPEED_LOSS,HIGH,158.53333333333336,20.0,,
S2,1583.0,HIGH_SPEED_LOSS,HIGH,235.3,20.0,,
S2,1584.0,HIGH_SPEED_LOSS,HIGH,244.9666666666666,20.0,,
S2,1586.0,HIGH_SPEED_LOSS,HIGH,227.5,20.0,,
S2,1587.0,HIGH_SPEED_LOSS,HIGH,214.06666666666666,20.0,,
S2,1588.0,HIGH_SPEED_LOSS,HIGH,211.8666666666667,20.0,,
S2,1589.0,HIGH_SPEED_LOSS,HIGH,216.06666666666663,20.0,,
S2,1590.0,HIGH_SPEED_LOSS,HIGH,203.73333333333338,20.0,,
S2,1591.0,HIGH_SPEED_LOSS,HIGH,209.16666666666669,20.0,,
S2,1593.0,HIGH_SPEED_LOSS,HIGH,213.26666666666668,20.0,,
S2,1594.0,HIGH_SPEED_LOSS,HIGH,184.79999999999998,20.0,,
S2,1595.0,HIGH_SPEED_LOSS,HIGH,255.16666666666669,20.0,,
S2,1596.0,HIGH_SPEED_LOSS,HIGH,209.10000000000002,20.0,,
S2,1597.0,HIGH_SPEED_LOSS,HIGH,252.4,20.0,,
S2,1598.0,HIGH_SPEED_LOSS,HIGH,218.06666666666666,20.0,,
S2,1599.0,HIGH_SPEED_LOSS,HIGH,211.33333333333337,20.0,,
S2,1600.0,HIGH_SPEED_LOSS,HIGH,210.03333333333333,20.0,,
S2,1601.0,HIGH_SPEED_LOSS,HIGH,208.33333333333334,20.0,,
S2,1602.0,HIGH_SPEED_LOSS,HIGH,211.60000000000002,20.0,,
S2,1603.0,HIGH_SPEED_LOSS,HIGH,199.89999999999998,20.0,,
S2,1604.0,HIGH_SPEED_LOSS,HIGH,198.96666666666667,20.0,,
S2,1605.0,HIGH_SPEED_LOSS,HIGH,143.26666666666668,20.0,,
S2,1606.0,HIGH_SPEED_LOSS,HIGH,163.7,20.0,,
S2,1607.0,HIGH_SPEED_LOSS,HIGH,145.03333333333336,20.0,,
S2,1608.0,HIGH_SPEED_LOSS,HIGH,90.5333333333333,20.0,,
S2,1609.0,HIGH_SPEED_LOSS,HIGH,108.16666666666667,20.0,,
S2,1610.0,HIGH_SPEED_LOSS,HIGH,79.33333333333334,20.0,,
S2,1611.0,HIGH_SPEED_LOSS,HIGH,93.16666666666667,20.0,,
S2,1612.0,HIGH_SPEED_LOSS,HIGH,74.13333333333334,20.0,,
S2,1613.0,HIGH_SPEED_LOSS,HIGH,56.13333333333335,20.0,,
S2,1635.0,HIGH_SPEED_LOSS,HIGH,76.22189054726365,20.0,,
S2,1637.0,HIGH_SPEED_LOSS,HIGH,207.816583747927,20.0,,
S2,1641.0,HIGH_SPEED_LOSS,HIGH,198.83233830845768,20.0,,
S2,1643.0,HIGH_SPEED_LOSS,HIGH,197.23150912106135,20.0,,
S2,1644.0,HIGH_SPEED_LOSS,HIGH,207.2611940298507,20.0,,
S2,1645.0,HIGH_SPEED_LOSS,HIGH,192.29834162520726,20.0,,
S2,1646.0,HIGH_SPEED_LOSS,HIGH,196.6107794361526,20.0,,
S2,1647.0,HIGH_SPEED_LOSS,HIGH,78.2,20.0,,
S2,1648.0,HIGH_SPEED_LOSS,HIGH,198.66666666666666,20.0,,
S2,1649.0,HIGH_SPEED_LOSS,HIGH,228.53333333333333,20.0,,
S2,1650.0,HIGH_SPEED_LOSS,HIGH,221.43333333333337,20.0,,
S2,1651.0,HIGH_SPEED_LOSS,HIGH,225.1,20.0,,
S2,1652.0,HIGH_SPEED_LOSS,HIGH,234.00000000000003,20.0,,
S2,1653.0,HIGH_SPEED_LOSS,HIGH,161.93333333333334,20.0,,
S2,1654.0,HIGH_SPEED_LOSS,HIGH,36.50000000000001,20.0,,
S2,1655.0,HIGH_SPEED_LOSS,HIGH,83.30000000000003,20.0,,
S2,1656.0,HIGH_SPEED_LOSS,HIGH,240.36666666666667,20.0,,
S2,1657.0,HIGH_SPEED_LOSS,HIGH,233.33333333333334,20.0,,
S2,1658.0,HIGH_SPEED_LOSS,HIGH,242.3333333333333,20.0,,
S2,1659.0,HIGH_SPEED_LOSS,HIGH,260.2666666666666,20.0,,
S2,1660.0,HIGH_SPEED_LOSS,HIGH,231.7333333333333,20.0,,
S2,1661.0,HIGH_SPEED_LOSS,HIGH,245.4333333333333,20.0,,
S2,1662.0,HIGH_SPEED_LOSS,HIGH,274.6,20.0,,
S2,1663.0,HIGH_SPEED_LOSS,HIGH,295.09999999999997,20.0,,
S2,1664.0,HIGH_SPEED_LOSS,HIGH,296.26666666666665,20.0,,
S2,1665.0,HIGH_SPEED_LOSS,HIGH,306.96666666666675,20.0,,
S2,1666.0,HIGH_SPEED_LOSS,HIGH,294.3333333333333,20.0,,
S2,1667.0,HIGH_SPEED_LOSS,HIGH,276.4333333333334,20.0,,
S2,1668.0,HIGH_SPEED_LOSS,MEDIUM,28.16666666666668,20.0,,
S2,1673.0,HIGH_SPEED_LOSS,HIGH,135.66666666666666,20.0,,
S2,1674.0,HIGH_SPEED_LOSS,HIGH,149.89999999999998,20.0,,
S2,1676.0,HIGH_SPEED_LOSS,HIGH,150.53333333333333,20.0,,
S2,1677.0,HIGH_SPEED_LOSS,HIGH,91.66666666666664,20.0,,
S2,1682.0,HIGH_SPEED_LOSS,HIGH,139.4333333333333,20.0,,
S2,1683.0,HIGH_SPEED_LOSS,HIGH,86.26666666666668,20.0,,
S2,1691.0,HIGH_SPEED_LOSS,HIGH,36.199999999999996,20.0,,
S2,1692.0,HIGH_SPEED_LOSS,HIGH,150.79999999999998,20.0,,
S2,1696.0,HIGH_SPEED_LOSS,HIGH,74.76666666666667,20.0,,
S2,1697.0,HIGH_SPEED_LOSS,HIGH,210.4,20.0,,
S2,1698.0,HIGH_SPEED_LOSS,HIGH,236.5333333333333,20.0,,
S2,1702.0,HIGH_SPEED_LOSS,HIGH,218.5,20.0,,
S2,1703.0,HIGH_SPEED_LOSS,HIGH,220.30000000000004,20.0,,
S2,1704.0,HIGH_SPEED_LOSS,HIGH,204.93333333333337,20.0,,
S2,1705.0,HIGH_SPEED_LOSS,HIGH,161.8,20.0,,
S2,1707.0,HIGH_SPEED_LOSS,HIGH,162.26666666666668,20.0,,
S2,1708.0,HIGH_SPEED_LOSS,HIGH,152.86666666666667,20.0,,
S2,1709.0,HIGH_SPEED_LOSS,HIGH,158.23333333333335,20.0,,
S2,1710.0,HIGH_SPEED_LOSS,HIGH,163.6,20.0,,
S2,1711.0,HIGH_SPEED_LOSS,HIGH,151.60000000000002,20.0,,
S2,1712.0,HIGH_SPEED_LOSS,HIGH,164.73333333333332,20.0,,
S2,1713.0,HIGH_SPEED_LOSS,HIGH,164.5666666666667,20.0,,
S2,1714.0,HIGH_SPEED_LOSS,HIGH,149.33333333333331,20.0,,
S2,1715.0,HIGH_SPEED_LOSS,HIGH,160.16666666666666,20.0,,
S2,1716.0,HIGH_SPEED_LOSS,HIGH,144.0333333333333,20.0,,
S2,1717.0,HIGH_SPEED_LOSS,HIGH,144.63333333333333,20.0,,
S2,1718.0,HIGH_SPEED_LOSS,HIGH,143.63333333333335,20.0,,
S2,1719.0,HIGH_SPEED_LOSS,HIGH,143.56666666666663,20.0,,
S2,1720.0,HIGH_SPEED_LOSS,HIGH,142.6,20.0,,
S2,1721.0,HIGH_SPEED_LOSS,HIGH,143.96666666666667,20.0,,
S2,1722.0,HIGH_SPEED_LOSS,HIGH,143.96666666666667,20.0,,
S2,1723.0,HIGH_SPEED_LOSS,HIGH,145.9666666666667,20.0,,
S2,1724.0,HIGH_SPEED_LOSS,HIGH,162.60000000000002,20.0,,
S2,1725.0,HIGH_SPEED_LOSS,HIGH,155.60000000000002,20.0,,
S2,1726.0,HIGH_SPEED_LOSS,HIGH,151.70000000000002,20.0,,
S2,1727.0,HIGH_SPEED_LOSS,HIGH,136.2,20.0,,
S2,1728.0,HIGH_SPEED_LOSS,HIGH,151.43333333333337,20.0,,
S2,1729.0,HIGH_SPEED_LOSS,HIGH,136.43333333333337,20.0,,
S2,1730.0,HIGH_SPEED_LOSS,HIGH,104.7666666666667,20.0,,
S2,1731.0,HIGH_SPEED_LOSS,HIGH,96.24859038142617,20.0,,
S2,1735.0,HIGH_SPEED_LOSS,HIGH,155.77330016583747,20.0,,
S2,1736.0,HIGH_SPEED_LOSS,HIGH,88.50580431177445,20.0,,
S2,1760.0,HIGH_SPEED_LOSS,HIGH,123.98213930348258,20.0,,
S2,1761.0,HIGH_SPEED_LOSS,HIGH,189.33333333333334,20.0,,
S2,1763.0,HIGH_SPEED_LOSS,HIGH,187.66666666666666,20.0,,
S2,1764.0,HIGH_SPEED_LOSS,HIGH,203.83333333333334,20.0,,
S2,1765.0,HIGH_SPEED_LOSS,HIGH,207.9,20.0,,
S2,1766.0,HIGH_SPEED_LOSS,HIGH,203.96666666666667,20.0,,
S2,1767.0,HIGH_SPEED_LOSS,HIGH,212.86666666666667,20.0,,
S2,1768.0,HIGH_SPEED_LOSS,HIGH,199.33333333333331,20.0,,
S2,1769.0,HIGH_SPEED_LOSS,HIGH,205.86666666666667,20.0,,
S2,1770.0,HIGH_SPEED_LOSS,HIGH,200.4,20.0,,
S2,1771.0,HIGH_SPEED_LOSS,HIGH,198.23333333333332,20.0,,
S2,1772.0,HIGH_SPEED_LOSS,HIGH,186.5,20.0,,
S2,1773.0,HIGH_SPEED_LOSS,HIGH,199.06666666666666,20.0,,
S2,1774.0,HIGH_SPEED_LOSS,HIGH,205.83333333333331,20.0,,
S2,1775.0,HIGH_SPEED_LOSS,HIGH,214.56666666666666,20.0,,
S2,1776.0,HIGH_SPEED_LOSS,HIGH,227.16666666666669,20.0,,
S2,1777.0,HIGH_SPEED_LOSS,HIGH,180.93333333333334,20.0,,
S2,1778.0,HIGH_SPEED_LOSS,HIGH,201.5,20.0,,
S2,1779.0,HIGH_SPEED_LOSS,HIGH,203.29999999999998,20.0,,
S2,1780.0,HIGH_SPEED_LOSS,HIGH,204.20000000000002,20.0,,
S2,1781.0,HIGH_SPEED_LOSS,HIGH,202.26666666666668,20.0,,
S2,1782.0,HIGH_SPEED_LOSS,HIGH,216.73333333333332,20.0,,
S2,1783.0,HIGH_SPEED_LOSS,HIGH,196.89999999999998,20.0,,
S2,1784.0,HIGH_SPEED_LOSS,HIGH,218.33333333333331,20.0,,
S2,1785.0,HIGH_SPEED_LOSS,HIGH,230.29999999999998,20.0,,
S2,1786.0,HIGH_SPEED_LOSS,HIGH,209.4333333333333,20.0,,
S2,1787.0,HIGH_SPEED_LOSS,HIGH,208.46666666666667,20.0,,
S2,1788.0,HIGH_SPEED_LOSS,HIGH,175.4333333333333,20.0,,
S2,1791.0,HIGH_SPEED_LOSS,HIGH,330.76666666666665,20.0,,
S2,1792.0,HIGH_SPEED_LOSS,HIGH,286.1333333333333,20.0,,
S2,1797.0,HIGH_SPEED_LOSS,HIGH,283.76666666666665,20.0,,
S2,1806.0,HIGH_SPEED_LOSS,HIGH,119.13333333333331,20.0,,
S2,1807.0,HIGH_SPEED_LOSS,MEDIUM,29.766666666666662,20.0,,
S2,1808.0,HIGH_SPEED_LOSS,HIGH,33.900000000000006,20.0,,
S2,1809.0,HIGH_SPEED_LOSS,HIGH,137.8,20.0,,
S2,1813.0,HIGH_SPEED_LOSS,HIGH,108.7,20.0,,
S2,1814.0,HIGH_SPEED_LOSS,HIGH,141.83333333333331,20.0,,
S2,1815.0,HIGH_SPEED_LOSS,HIGH,156.76666666666668,20.0,,
S2,1821.0,HIGH_SPEED_LOSS,HIGH,156.96666666666667,20.0,,
S2,45.0,ABNORMAL_FOC,MEDIUM,152.77,,57.951666666666675,38.03571625353649
S2,46.0,ABNORMAL_FOC,MEDIUM,164.95,,62.47666666666667,42.32976936758153
S2,47.0,ABNORMAL_FOC,MEDIUM,162.34,,66.95800000000001,45.53783606083459
S2,131.0,ABNORMAL_FOC,MEDIUM,156.45,,45.623000000000005,31.66515687084422
S2,132.0,ABNORMAL_FOC,MEDIUM,156.92,,50.212,37.2028466096624
S2,208.0,ABNORMAL_FOC,MEDIUM,116.61000000000001,,47.41566666666667,28.353118624714437
S2,242.0,ABNORMAL_FOC,MEDIUM,130.38,,63.821333333333335,29.84099133202784
S2,245.0,ABNORMAL_FOC,MEDIUM,138.36,,67.23366666666666,34.528320258666746
S2,293.0,ABNORMAL_FOC,MEDIUM,138.96,,49.489000000000004,30.168644301087213
S2,294.0,ABNORMAL_FOC,MEDIUM,127.04,,52.79966666666667,33.012912153437455
S2,343.0,ABNORMAL_FOC,MEDIUM,60.77,,31.03666666666667,8.776704798866529
S2,346.0,ABNORMAL_FOC,MEDIUM,60.77,,31.86666666666667,10.29551101822763
S2,355.0,ABNORMAL_FOC,MEDIUM,102.57000000000001,,33.52,16.97126679278048
S2,363.0,ABNORMAL_FOC,MEDIUM,100.74,,34.294333333333334,22.731909318497134
S2,364.0,ABNORMAL_FOC,MEDIUM,104.45,,36.67266666666667,26.08748437315389
S2,433.0,ABNORMAL_FOC,MEDIUM,97.77,,47.06466666666667,22.251336997154237
S2,443.0,ABNORMAL_FOC,MEDIUM,101.07,,44.17066666666667,22.860412391570062
S2,444.0,ABNORMAL_FOC,MEDIUM,107.33,,46.288,25.602958799919016
S2,601.0,ABNORMAL_FOC,MEDIUM,86.72,,43.461999999999996,20.842597528238734
S2,602.0,ABNORMAL_FOC,MEDIUM,121.21999999999998,,46.71666666666667,24.86600592324222
S2,603.0,ABNORMAL_FOC,MEDIUM,102.27999999999999,,49.35733333333334,26.42470225367556
S2,606.0,ABNORMAL_FOC,MEDIUM,114.30000000000001,,53.6,29.024545498238435
S2,659.0,ABNORMAL_FOC,MEDIUM,54.85,,28.366,11.762060164374047
S2,660.0,ABNORMAL_FOC,MEDIUM,58.93999999999999,,29.967333333333332,12.546212488878927
S2,662.0,ABNORMAL_FOC,MEDIUM,68.12,,31.659666666666666,14.112021161562119
S2,678.0,ABNORMAL_FOC,MEDIUM,75.48,,36.088,14.846826295019786
S2,679.0,ABNORMAL_FOC,MEDIUM,111.18,,38.148333333333326,20.10958513664128
S2,684.0,ABNORMAL_FOC,MEDIUM,114.41,,42.309999999999995,24.89820613950981
S2,685.0,ABNORMAL_FOC,MEDIUM,109.76,,44.85,27.70353606211369
S2,687.0,ABNORMAL_FOC,MEDIUM,111.07,,47.516333333333336,30.079943424760412
S2,781.0,ABNORMAL_FOC,MEDIUM,70.68,,27.230999999999998,11.468258548617511
S2,784.0,ABNORMAL_FOC,MEDIUM,71.85,,28.240666666666666,14.51124223711999
S2,785.0,ABNORMAL_FOC,MEDIUM,69.31,,29.606333333333332,16.334264068016203
S2,789.0,ABNORMAL_FOC,MEDIUM,88.8,,31.017666666666667,20.216981370796514
S2,790.0,ABNORMAL_FOC,MEDIUM,104.73,,33.53,24.278889226424095
S2,792.0,ABNORMAL_FOC,MEDIUM,99.0,,35.836999999999996,27.042198970727583
S2,857.0,ABNORMAL_FOC,MEDIUM,65.88,,34.153666666666666,11.758825734046944
S2,869.0,ABNORMAL_FOC,MEDIUM,90.59,,34.16466666666667,15.113849262852808
S2,874.0,ABNORMAL_FOC,MEDIUM,74.8,,36.61366666666667,16.972384361648967
S2,875.0,ABNORMAL_FOC,MEDIUM,120.24,,40.25866666666666,22.19573502575076
S2,876.0,ABNORMAL_FOC,MEDIUM,122.39,,43.584666666666664,26.515500441782468
S2,881.0,ABNORMAL_FOC,MEDIUM,108.17999999999999,,48.06966666666666,29.746214883326957
S2,1029.0,ABNORMAL_FOC,MEDIUM,60.31000000000001,,27.173000000000002,9.993590066327563
S2,1050.0,ABNORMAL_FOC,MEDIUM,61.48,,27.354333333333336,12.033688253753027
S2,1094.0,ABNORMAL_FOC,MEDIUM,80.57,,33.127054892205635,14.071073944421675
S2,1101.0,ABNORMAL_FOC,MEDIUM,93.07,,34.58238822553896,17.908927507898127
S2,1106.0,ABNORMAL_FOC,MEDIUM,105.66,,35.4637215588723,22.817284968978445
S2,1107.0,ABNORMAL_FOC,MEDIUM,101.28,,37.6587215588723,25.787906098902138
S2,1108.0,ABNORMAL_FOC,MEDIUM,106.47,,40.063388225538965,28.669283050439667
S2,1109.0,ABNORMAL_FOC,MEDIUM,108.29,,42.553721558872304,31.218191732389766
S2,1185.0,ABNORMAL_FOC,MEDIUM,81.88,,50.742,10.694235766088912
S2,1234.0,ABNORMAL_FOC,MEDIUM,90.88,,39.85874295190714,21.425397216747506
S2,1235.0,ABNORMAL_FOC,MEDIUM,104.85,,41.11840961857379,24.03211503264664
S2,1238.0,ABNORMAL_FOC,MEDIUM,103.6,,41.8424096185738,25.579794451667762
S2,1239.0,ABNORMAL_FOC,MEDIUM,105.27,,43.035742951907125,27.66331118104116
S2,1240.0,ABNORMAL_FOC,MEDIUM,103.64,,44.318409618573796,29.552140355744044
S2,1339.0,ABNORMAL_FOC,MEDIUM,130.66,,66.9544328358209,28.11620588652847
S2,1340.0,ABNORMAL_FOC,MEDIUM,128.95,,67.61376616915423,29.345365958457254
S2,1453.0,ABNORMAL_FOC,MEDIUM,65.36,,33.50629021558873,9.636048675396754
S2,1461.0,ABNORMAL_FOC,MEDIUM,78.53,,35.571290215588725,12.890391744471708
S2,1505.0,ABNORMAL_FOC,MEDIUM,91.41,,51.96756053067993,11.495938735934603
S2,1522.0,ABNORMAL_FOC,MEDIUM,98.49,,49.4792271973466,20.23007271458772
S2,1523.0,ABNORMAL_FOC,MEDIUM,97.36,,51.08389386401326,22.037328809900004
S2,1525.0,ABNORMAL_FOC,MEDIUM,100.35,,52.725560530679935,23.802324460710484
S3,4.0,HIGH_SPEED_LOSS,MEDIUM,20.027363184079594,20.0,,
S3,24.0,HIGH_SPEED_LOSS,HIGH,193.1641791044776,20.0,,
S3,26.0,HIGH_SPEED_LOSS,HIGH,213.00000000000003,20.0,,
S3,27.0,HIGH_SPEED_LOSS,HIGH,229.33333333333334,20.0,,
S3,36.0,HIGH_SPEED_LOSS,HIGH,273.66666666666663,20.0,,
S3,37.0,HIGH_SPEED_LOSS,HIGH,320.00000000000006,20.0,,
S3,38.0,HIGH_SPEED_LOSS,HIGH,211.66666666666666,20.0,,
S3,39.0,HIGH_SPEED_LOSS,HIGH,169.33333333333331,20.0,,
S3,39.0,HIGH_SPEED_LOSS,HIGH,183.00000000000003,20.0,,
S3,40.0,HIGH_SPEED_LOSS,HIGH,259.00000000000006,20.0,,
S3,41.0,HIGH_SPEED_LOSS,HIGH,274.99999999999994,20.0,,
S3,42.0,HIGH_SPEED_LOSS,HIGH,202.33333333333334,20.0,,
S3,43.0,HIGH_SPEED_LOSS,HIGH,151.66666666666666,20.0,,
S3,44.0,HIGH_SPEED_LOSS,HIGH,159.26666666666668,20.0,,
S3,45.0,HIGH_SPEED_LOSS,HIGH,199.5,20.0,,
S3,46.0,HIGH_SPEED_LOSS,HIGH,203.86666666666665,20.0,,
S3,48.0,HIGH_SPEED_LOSS,HIGH,232.73333333333332,20.0,,
S3,49.0,HIGH_SPEED_LOSS,HIGH,260.0666666666667,20.0,,
S3,50.0,HIGH_SPEED_LOSS,HIGH,271.50000000000006,20.0,,
S3,51.0,HIGH_SPEED_LOSS,HIGH,245.13333333333338,20.0,,
S3,52.0,HIGH_SPEED_LOSS,HIGH,246.66666666666669,20.0,,
S3,53.0,HIGH_SPEED_LOSS,HIGH,226.13333333333335,20.0,,
S3,54.0,HIGH_SPEED_LOSS,HIGH,111.16666666666666,20.0,,
S3,56.0,HIGH_SPEED_LOSS,HIGH,45.86666666666666,20.0,,
S3,58.0,HIGH_SPEED_LOSS,HIGH,230.33333333333331,20.0,,
S3,59.0,HIGH_SPEED_LOSS,HIGH,317.6333333333333,20.0,,
S3,60.0,HIGH_SPEED_LOSS,HIGH,292.29999999999995,20.0,,
S3,62.0,HIGH_SPEED_LOSS,HIGH,132.36666666666665,20.0,,
S3,66.0,HIGH_SPEED_LOSS,HIGH,65.66666666666667,20.0,,
S3,74.0,HIGH_SPEED_LOSS,HIGH,169.63333333333333,20.0,,
S3,75.0,HIGH_SPEED_LOSS,HIGH,176.4,20.0,,
S3,76.0,HIGH_SPEED_LOSS,HIGH,146.46666666666667,20.0,,
S3,78.0,HIGH_SPEED_LOSS,HIGH,217.56666666666663,20.0,,
S3,79.0,HIGH_SPEED_LOSS,HIGH,221.70000000000002,20.0,,
S3,80.0,HIGH_SPEED_LOSS,HIGH,266.70000000000005,20.0,,
S3,81.0,HIGH_SPEED_LOSS,HIGH,192.53333333333336,20.0,,
S3,82.0,HIGH_SPEED_LOSS,HIGH,199.59999999999997,20.0,,
S3,83.0,HIGH_SPEED_LOSS,HIGH,194.33333333333331,20.0,,
S3,84.0,HIGH_SPEED_LOSS,HIGH,200.06666666666666,20.0,,
S3,85.0,HIGH_SPEED_LOSS,HIGH,181.29999999999998,20.0,,
S3,86.0,HIGH_SPEED_LOSS,HIGH,204.46666666666667,20.0,,
S3,87.0,HIGH_SPEED_LOSS,HIGH,205.13333333333335,20.0,,
S3,88.0,HIGH_SPEED_LOSS,HIGH,204.1,20.0,,
S3,89.0,HIGH_SPEED_LOSS,HIGH,177.33333333333334,20.0,,
S3,90.0,HIGH_SPEED_LOSS,HIGH,179.39999999999998,20.0,,
S3,91.0,HIGH_SPEED_LOSS,HIGH,165.1,20.0,,
S3,92.0,HIGH_SPEED_LOSS,HIGH,168.16666666666669,20.0,,
S3,93.0,HIGH_SPEED_LOSS,HIGH,158.23333333333335,20.0,,
S3,94.0,HIGH_SPEED_LOSS,HIGH,172.36666666666665,20.0,,
S3,95.0,HIGH_SPEED_LOSS,HIGH,159.23333333333332,20.0,,
S3,96.0,HIGH_SPEED_LOSS,HIGH,150.73333333333332,20.0,,
S3,97.0,HIGH_SPEED_LOSS,HIGH,141.76666666666665,20.0,,
S3,98.0,HIGH_SPEED_LOSS,HIGH,143.06666666666666,20.0,,
S3,99.0,HIGH_SPEED_LOSS,HIGH,163.29999999999998,20.0,,
S3,100.0,HIGH_SPEED_LOSS,HIGH,153.53333333333333,20.0,,
S3,101.0,HIGH_SPEED_LOSS,HIGH,147.36666666666665,20.0,,
S3,103.0,HIGH_SPEED_LOSS,HIGH,77.7,20.0,,
S3,104.0,HIGH_SPEED_LOSS,HIGH,63.13333333333333,20.0,,
S3,105.0,HIGH_SPEED_LOSS,HIGH,77.30000000000001,20.0,,
S3,112.0,HIGH_SPEED_LOSS,MEDIUM,28.84353233830846,20.0,,
S3,123.0,HIGH_SPEED_LOSS,HIGH,219.50646766169152,20.0,,
S3,124.0,HIGH_SPEED_LOSS,HIGH,94.7700663349917,20.0,,
S3,131.0,HIGH_SPEED_LOSS,HIGH,179.0724709784411,20.0,,
S3,132.0,HIGH_SPEED_LOSS,HIGH,285.3666666666666,20.0,,
S3,135.0,HIGH_SPEED_LOSS,HIGH,267.1333333333334,20.0,,
S3,136.0,HIGH_SPEED_LOSS,HIGH,271.6333333333333,20.0,,
S3,137.0,HIGH_SPEED_LOSS,HIGH,241.83333333333334,20.0,,
S3,137.0,HIGH_SPEED_LOSS,HIGH,266.83333333333337,20.0,,
S3,138.0,HIGH_SPEED_LOSS,HIGH,256.3,20.0,,
S3,139.0,HIGH_SPEED_LOSS,HIGH,254.79999999999995,20.0,,
S3,140.0,HIGH_SPEED_LOSS,HIGH,222.09999999999997,20.0,,
S3,141.0,HIGH_SPEED_LOSS,HIGH,233.96666666666667,20.0,,
S3,142.0,HIGH_SPEED_LOSS,HIGH,206.16666666666666,20.0,,
S3,144.0,HIGH_SPEED_LOSS,HIGH,208.06666666666666,20.0,,
S3,145.0,HIGH_SPEED_LOSS,HIGH,268.8,20.0,,
S3,146.0,HIGH_SPEED_LOSS,HIGH,289.4666666666667,20.0,,
S3,147.0,HIGH_SPEED_LOSS,HIGH,280.8666666666667,20.0,,
S3,148.0,HIGH_SPEED_LOSS,HIGH,271.20000000000005,20.0,,
S3,149.0,HIGH_SPEED_LOSS,HIGH,235.3,20.0,,
S3,150.0,HIGH_SPEED_LOSS,HIGH,247.6,20.0,,
S3,151.0,HIGH_SPEED_LOSS,HIGH,236.5666666666667,20.0,,
S3,152.0,HIGH_SPEED_LOSS,HIGH,229.93333333333337,20.0,,
S3,153.0,HIGH_SPEED_LOSS,HIGH,92.29999999999997,20.0,,
S3,154.0,HIGH_SPEED_LOSS,HIGH,168.13333333333333,20.0,,
S3,155.0,HIGH_SPEED_LOSS,MEDIUM,28.099999999999998,20.0,,
S3,157.0,HIGH_SPEED_LOSS,HIGH,263.43333333333334,20.0,,
S3,158.0,HIGH_SPEED_LOSS,HIGH,250.20000000000002,20.0,,
S3,159.0,HIGH_SPEED_LOSS,HIGH,233.93333333333337,20.0,,
S3,161.0,HIGH_SPEED_LOSS,HIGH,133.66666666666666,20.0,,
S3,164.0,HIGH_SPEED_LOSS,HIGH,335.1333333333333,20.0,,
S3,179.0,HIGH_SPEED_LOSS,HIGH,305.5333333333333,20.0,,
S3,180.0,HIGH_SPEED_LOSS,HIGH,257.43333333333334,20.0,,
S3,181.0,HIGH_SPEED_LOSS,HIGH,283.43333333333334,20.0,,
S3,182.0,HIGH_SPEED_LOSS,HIGH,273.96666666666664,20.0,,
S3,183.0,HIGH_SPEED_LOSS,HIGH,295.4333333333333,20.0,,
S3,184.0,HIGH_SPEED_LOSS,HIGH,282.0333333333333,20.0,,
S3,185.0,HIGH_SPEED_LOSS,HIGH,308.8,20.0,,
S3,186.0,HIGH_SPEED_LOSS,HIGH,273.4666666666667,20.0,,
S3,187.0,HIGH_SPEED_LOSS,HIGH,285.9666666666667,20.0,,
S3,188.0,HIGH_SPEED_LOSS,HIGH,230.93333333333334,20.0,,
S3,189.0,HIGH_SPEED_LOSS,HIGH,178.36666666666667,20.0,,
S3,191.0,HIGH_SPEED_LOSS,HIGH,159.7,20.0,,
S3,192.0,HIGH_SPEED_LOSS,HIGH,262.2666666666667,20.0,,
S3,193.0,HIGH_SPEED_LOSS,HIGH,366.00000000000006,20.0,,
S3,194.0,HIGH_SPEED_LOSS,HIGH,377.4666666666667,20.0,,
S3,195.0,HIGH_SPEED_LOSS,HIGH,369.59999999999997,20.0,,
S3,196.0,HIGH_SPEED_LOSS,HIGH,375.2333333333333,20.0,,
S3,197.0,HIGH_SPEED_LOSS,HIGH,395.2,20.0,,
S3,198.0,HIGH_SPEED_LOSS,HIGH,362.06666666666666,20.0,,
S3,199.0,HIGH_SPEED_LOSS,HIGH,384.5333333333334,20.0,,
S3,200.0,HIGH_SPEED_LOSS,HIGH,170.8582089552239,20.0,,
S3,201.0,HIGH_SPEED_LOSS,HIGH,300.1974295190713,20.0,,
S3,213.0,HIGH_SPEED_LOSS,MEDIUM,23.461774461028188,20.0,,
S3,214.0,HIGH_SPEED_LOSS,HIGH,100.29344941956883,20.0,,
S3,224.0,HIGH_SPEED_LOSS,HIGH,264.3556301824212,20.0,,
S3,225.0,HIGH_SPEED_LOSS,HIGH,130.80660033167496,20.0,,
